name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
日本 繡巾,織品,縱45.5公分 寬148公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1310?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659824&randomCode=350369487&maxW=200&maxH=200,南購織001032,南購,織,織品
日本 和服,織品,縱157公分 寬126公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1309?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1803000&randomCode=2096508486&maxW=200&maxH=200,南購織001019,南購,織,織品
日本 腰帶,織品,縱29公分 寬380.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1308?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659807&randomCode=1352781698&maxW=200&maxH=200,南購織001018,南購,織,織品
日本 長腰帶,織品,縱15.4公分 橫362.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1307?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659802&randomCode=1420565844&maxW=200&maxH=200,南購織001016,南購,織,織品
日本 長腰帶,織品,縱14.5公分 寬338公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1306?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1711176&randomCode=320106937&maxW=200&maxH=200,南購織001010,南購,織,織品
日本 工作外套,織品,縱123公分 寬82公分,西元20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1305?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1712862&randomCode=1165509944&maxW=200&maxH=200,南購織001008,南購,織,織品
日本 和服,織品,縱114.5公分 橫94公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1304?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659925&randomCode=1932408349&maxW=200&maxH=200,南購織001005,南購,織,織品
日本 工作外套,織品,縱137.8公分 寬99公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1303?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1712853&randomCode=1046022336&maxW=200&maxH=200,南購織001000,南購,織,織品
日本 腰帶,織品,縱10.5公分 寬299.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1302?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659821&randomCode=163097733&maxW=200&maxH=200,南購織000999,南購,織,織品
日本 外套,織品,縱120.5公分 橫102公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1301?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1712738&randomCode=469857095&maxW=200&maxH=200,南購織000993,南購,織,織品
日本 帽子,織品,縱63公分 橫64公分 厚9公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1300?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298388&randomCode=1540053452&maxW=200&maxH=200,南購織000994,南購,織,織品
日本 祭司袍,織品,縱57公分 寬143公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1299?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659796&randomCode=1652450127&maxW=200&maxH=200,南購織000997,南購,織,織品
日本 法被外套,織品,縱79公分 寬125公分,西元20世紀前期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1298?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1712726&randomCode=476948028&maxW=200&maxH=200,南購織000954,南購,織,織品
敘利亞 織金罩袍,織品,縱130公分 寬108公分,西元20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1297?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659915&randomCode=1261825935&maxW=200&maxH=200,南購織001333,南購,織,織品
印尼 編結包,織品,縱74公分 寬45.5公分,西元20世紀早期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1296?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=658782&randomCode=1816550264&maxW=200&maxH=200,南購織000440,南購,織,織品
印度 新郎鏡繡包,織品,縱49公分 寬28公分,西元20世紀早期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1295?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659363&randomCode=259413724&maxW=200&maxH=200,南購織000677,南購,織,織品
中國 藏式小包,織品,縱8.3公分 寬19.5公分 高2公分,西元19世紀晚期至20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1294?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298566&randomCode=1919957188&maxW=200&maxH=200,南購織001296,南購,織,織品
印尼 神聖的儀式布,織品,縱1050公分 寬39公分,西元20世紀初期,這是一件珍貴且神聖的儀式用蠟染平紋棉布，一般稱之「薩禮褡」（sarita）。「薩禮褡」常見的形式是一條長而窄的布，是每個托拉查家庭都會有儀式用布。托拉查人（Toraja），是印尼蘇拉威西島南部的高地住民，傳統信仰為「祖先之道」，族群以特殊的葬俗聞名。這類儀式用布會使用於與祈求生命或生產力的東方儀式，也會在葬禮相關的西方儀式中穿戴。「薩禮褡」的布幅一般很長，多半長度為五百公分以上，布面以蠟染描繪了規律的螺旋、幾何紋飾，並穿插人物、動物等象徵圖像。,https://digitalarchive.npm.gov.tw/Collection/Detail/1293?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298287&randomCode=161367028&maxW=200&maxH=200,南購織000449,南購,織,織品
印尼 織金女性儀式用頭巾,織品,縱286公分 寬49公分,西元19世紀中期,貴重的織金「宋吉」（songket）頭巾，可以折成外觀如水牛角般的帽飾，女性於慶典配戴，是蘇門答臘西部高地原住民米南佳保人的重要傳統服飾。長條頭巾以紅色絲線為經，以紅、黃、灰等多色絲線為緯交織而成。中段深藍色的部分，緯線選用較粗的棉線，使之更能承受經常摺綁的壓力，提升耐用度。   頭巾上的花紋主要以金線突顯，裝飾帶平行排列於長巾的兩端，其中代表性的圖案包含：形象上取自「剖半的花生」（balah kacang），以連續八邊形重疊組合的紋飾，寓意身為一位好的米南人，分享時要公平分配，對買賣及往來也要誠實以對；而稱作「下午鴨子列隊回家」（Itiak pulang patang）的紋飾，是一種相當古老的圖案，其以群鴨秩序地排隊行走，很少偏離他們的路線，來比擬好的米南人，應遵循傳統習俗與律法（Adat）。而「毛蟲爬行」（ulek tantadu）的紋飾，也帶有類似的涵義。這些都是米南佳保傳統織物上常見的紋飾主題。,https://digitalarchive.npm.gov.tw/Collection/Detail/1292?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285572&randomCode=2137491492&maxW=200&maxH=200,南購織000337,南購,織,織品
印尼 織金貴族儀式用布,織品,縱140公分 寬81.5公分,西元19世紀晚期至20世紀初期,十六世紀後，峇里島上的政權不再集中，各地開始有獨立的小型政治中心、宮廷與藝術活動，其中如織金「宋吉」（songket），幾乎只有宮中的婦女才會織造，且僅供給宮廷使用，是一種與較高種姓的貴族有著緊密關聯的織品。隨時代轉變，這種階級的象徵已逐漸淡化，轉為重要儀式場合中峇里人會穿戴的傳統織物。   院藏這件織金宋吉，花紋主要以補充緯紗採小梭回緯的技法織成，其上有著成排的彩色獸首圖案，這類獸首一般認為可能是格式化的基爾提穆卡（Kirtimukha），它有著張口獠牙與兇猛的面相，常見於印度與東南亞地區的印度教與佛教建築雕刻裝飾。在這裡，獸面圖案幾乎完全融入花卉紋裝飾，揭示了與宗教建築裝飾，尤其是古爪哇裝飾藝術的獨特關係。,https://digitalarchive.npm.gov.tw/Collection/Detail/1291?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1713103&randomCode=1151159965&maxW=200&maxH=200,南購織000406,南購,織,織品
印尼 織金男士儀式用腰帶,織品,縱295公分 寬5公分,西元20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1290?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1848594&randomCode=1952118556&maxW=200&maxH=200,南購織000326,南購,織,織品
印尼 儀式用器皿蓋巾,織品,縱56公分 橫54公分,西元20世紀初期,蘇門答臘西部的高地原住民——米南佳保人，文化上是由母系繼嗣。女性參加慶典時，一般會將裝有食物的黃銅器皿置於頭頂，並覆蓋這類方形蓋巾。紅地格紋蓋巾四周先以綴織技法形成裝飾帶，收邊則採用源自歐洲的蕾絲工藝。蕾絲，是藉由梭子或鉤針等工具所編織出鏤空花紋的特色織物。米南佳保的典禮用布或慶典服飾的布邊，亦常選擇以金銀線鉤編蕾絲為裝飾。,https://digitalarchive.npm.gov.tw/Collection/Detail/1289?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=660048&randomCode=1500801151&maxW=200&maxH=200,南購織000342,南購,織,織品
日本 藍地絣織,織品,縱33公分 寬28公分,西元20世紀初期,許多布料上的花色，是在織好的布上，以各種方式進行染製。而這塊面料則不同，是將線先分段染好，再織出鶴紋。這種技術，日文稱之為「絣」（kasuri）。「絣織」技法的印尼文是「伊卡」（ikat），中亞則稱為「艾德萊斯」（Etles），這些地方都是絣織物的主要產地。實際上，亞洲各地的絣織物風格多元，可謂是亞洲的代表織物。   這種織物以平紋組織為結構，將用來織布的線先繃張好，依預設好的圖案將線分段紮起（防染）再浸染，紮起處會留白。以這些線進行織造，留白處自然形成預設好的圖案。圖案輪廓邊緣往往會有一些參差，產生如暈染般的特殊效果，是絣織物的重要特色。這是一種染紗和織布兩者都需精密計算，才能產生清晰圖案的技藝。   這兩件藍染絣織棉布上，留白處的花紋，就是使用這種技法。可以看到清楚的達摩、幾何紋、富士山、雲以及前行的旅人。仔細觀察，有些紋飾中經向（直）和緯向（橫）的棉線都是沒有染色的，有些則只有單向沒有染色。日本絣織物早期的產地常與棉產地有關，到了明治、大正時期，這類藍染絣織物廣泛作為平民服裝與休閒和服的面料，也會縫製成被套等寢具織物。,https://digitalarchive.npm.gov.tw/Collection/Detail/1288?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659758&randomCode=355729715&maxW=200&maxH=200,南購織000976,南購,織,織品
日本 藍染絣織,織品,縱35.5公分 寬27.5公分,西元20世紀初期,許多布料上的花色，是在織好的布上，以各種方式進行染製。而這塊面料則不同，是將線先分段染好，再織出鶴紋。這種技術，日文稱之為「絣」（kasuri）。「絣織」技法的印尼文是「伊卡」（ikat），中亞則稱為「艾德萊斯」（Etles），這些地方都是絣織物的主要產地。實際上，亞洲各地的絣織物風格多元，可謂是亞洲的代表織物。   這種織物以平紋組織為結構，將用來織布的線先繃張好，依預設好的圖案將線分段紮起（防染）再浸染，紮起處會留白。以這些線進行織造，留白處自然形成預設好的圖案。圖案輪廓邊緣往往會有一些參差，產生如暈染般的特殊效果，是絣織物的重要特色。這是一種染紗和織布兩者都需精密計算，才能產生清晰圖案的技藝。   這件藍染絣織棉布上，留白處的花紋，就是使用這種技法。可以看到清楚的達摩、幾何紋、富士山、雲以及前行的旅人。仔細觀察，有些紋飾中經向（直）和緯向（橫）的棉線都是沒有染色的，有些則只有單向沒有染色。日本絣織物早期的產地常與棉產地有關，到了明治、大正時期，這類藍染絣織物廣泛作為平民服裝與休閒和服的面料，也會縫製成被套等寢具織物。,https://digitalarchive.npm.gov.tw/Collection/Detail/1287?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659749&randomCode=243333040&maxW=200&maxH=200,南購織000973,南購,織,織品
印度 金線繡小帽,織品,直徑17公分 高4公分,西元20世紀初期,這類小小的平頂圓帽，是帕西孩童出席特殊場合時必備的服裝配飾，例如各式慶典、婚禮與成年禮等。這頂小帽上以印度特色的「扎爾多及」（Zardozi）刺繡技法，將不同粗細的螺旋金銀線，排列成環狀花葉紋，固定於帽頂及帽沿。視覺上黑絨地與霧金的枝節、暗銀的花葉紋對比，讓整體造型更加端莊典雅。,https://digitalarchive.npm.gov.tw/Collection/Detail/1286?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1299410&randomCode=1349152175&maxW=200&maxH=200,南購織000929,南購,織,織品
中國或印度 刺繡長外衣,織品,縱54公分 寬52公分,西元19世紀晚期至20世紀初期,刺繡帶多裝飾在下襬、領部與袖口。帕西服飾偏好以淺色絲線在深色綢地刺繡，不論是這件黑色羅紋這類帕西童裝，是一種平面剪裁、方形造型的外衣，典型的長寬皆約50-60公分。領口設計或為船型領加抽繩，或為圓領半開襟。穿著時多罩於長袖上衣之外，隨著身高不同，下襬會覆蓋到大腿或膝部。地船型領外衣，淺黃與奶白雙色絲線刺繡、圓點兩兩交錯排列的裝飾風格，或另一件紅色緞面地奶油色花鳥紋刺繡外衣，都是典型的帕西童裝設計。,https://digitalarchive.npm.gov.tw/Collection/Detail/1285?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659321&randomCode=130936365&maxW=200&maxH=200,南購織000641,南購,織,織品
中國或印度 刺繡長外衣,織品,縱54公分 寬52公分,西元19世紀晚期至20世紀初期,刺繡帶多裝飾在下襬、領部與袖口。帕西服飾偏好以淺色絲線在深色綢地刺繡，不論是這件黑色羅紋這類帕西童裝，是一種平面剪裁、方形造型的外衣，典型的長寬皆約50-60公分。領口設計或為船型領加抽繩，或為圓領半開襟。穿著時多罩於長袖上衣之外，隨著身高不同，下襬會覆蓋到大腿或膝部。地船型領外衣，淺黃與奶白雙色絲線刺繡、圓點兩兩交錯排列的裝飾風格，或另一件紅色緞面地奶油色花鳥紋刺繡外衣，都是典型的帕西童裝設計。,https://digitalarchive.npm.gov.tw/Collection/Detail/1284?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659308&randomCode=475217323&maxW=200&maxH=200,南購織000612,南購,織,織品
印尼 織金貴族儀式用布,織品,縱167.5公分 寬111.6公分,西元19世紀晚期至20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1283?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1714357&randomCode=1556134136&maxW=200&maxH=200,南購織000405,南購,織,織品
印尼 刺繡女性禮褲,織品,縱111公分 寬90公分,西元19世紀至20世紀初,蘇門答臘，位在往來印度、中國與香料群島的海路要塞，各地的貿易商人與舶來品，為當地織物帶來新的裝飾選擇。位於蘇門答臘島北端的亞齊，是十三世紀伊斯蘭信仰拓展至印度尼西亞的第一個落腳點。亞齊的女性禮褲，帶有明顯的阿拉伯風格，可能與往來的貿易商人有關。極寬且低的褲襠、窄小的褲管與褲管內側的金線繡是特色所在。是東南亞伊斯蘭世界中，罕見的女性禮儀褲著。亞齊這類形式的禮褲，也有被米南佳保人改作男性禮褲使用的例子。,https://digitalarchive.npm.gov.tw/Collection/Detail/1282?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1714446&randomCode=1440107938&maxW=200&maxH=200,南購織000492,南購,織,織品
印尼 儀式用器皿蓋巾,織品,縱62公分 寬62公分,西元20世紀初期,蘇門答臘西部的高地原住民——米南佳保人，文化上是由母系繼嗣。女性參加慶典時，一般會將裝有食物的黃銅器皿置於頭頂，並覆蓋這類方形蓋巾。紅地格紋蓋巾四周先以綴織技法形成裝飾帶，收邊則採用源自歐洲的蕾絲工藝。蕾絲，是藉由梭子或鉤針等工具所編織出鏤空花紋的特色織物。米南佳保的典禮用布或慶典服飾的布邊，亦常選擇以金銀線鉤編蕾絲為裝飾。,https://digitalarchive.npm.gov.tw/Collection/Detail/1281?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=660041&randomCode=1821910492&maxW=200&maxH=200,南購織000324,南購,織,織品
印度 織金錦,織品,縱396公分 寬69公分,西元19世紀,絲織品不僅有著柔軟的質地、保暖的特性，蠶絲的纖維結構，讓絲線閃爍著不同於其他纖維的特殊光澤。在化學纖維全面攻占人們的衣櫥之前，絲織品不僅是亞洲重要的生活織物，也是一種資產。這類以金線或銀線（在絲線外包覆金箔或銀箔）織出花紋的奢華絲綢面料，對於擁有者來說無疑是一種華麗的身份展演。,https://digitalarchive.npm.gov.tw/Collection/Detail/1280?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1303525&randomCode=63152219&maxW=200&maxH=200,南購織000826,南購,織,織品
土耳其 亞麻刺繡巾,織品,縱108公分 寬49公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1279?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=660076&randomCode=1652450127&maxW=200&maxH=200,南購織001166,南購,織,織品
土耳其 毛巾,織品,縱188公分 寬101公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1278?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1817211&randomCode=1991370857&maxW=200&maxH=200,南購織001192,南購,織,織品
土耳其 刺繡巾,織品,縱114公分 寬39公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1277?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298664&randomCode=992420056&maxW=200&maxH=200,南購織001183,南購,織,織品
巴基斯坦 刺繡男性婚禮用圍巾或飾帶,織品,縱126公分 寬18.2公分,西元20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1276?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659284&randomCode=1784388896&maxW=200&maxH=200,南購織000759,南購,織,織品
巴基斯坦 紅地幾何紋鏡繡巾,織品,縱164.8公分 寬18.3公分,西元20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1275?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659174&randomCode=1233294090&maxW=200&maxH=200,南購織000756,南購,織,織品
巴基斯坦 紅地幾何紋鏡繡巾,織品,縱136公分 寬18.5公分,西元20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1274?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659278&randomCode=1659541060&maxW=200&maxH=200,南購織000757,南購,織,織品
印尼 祭祀布,織品,縱147公分 橫247公分,西元19世紀末,,https://digitalarchive.npm.gov.tw/Collection/Detail/1273?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1787372&randomCode=487668484&maxW=200&maxH=200,南購織000312,南購,織,織品
日本 白地矢羽紋絣織和服,織品,縱153.5公分 橫123公分,西元20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1272?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1849011&randomCode=1320620330&maxW=200&maxH=200,南購織001039,南購,織,織品
印尼 珠繡鞋布面,織品,縱29.4公分 橫18.6公分,西元20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1271?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298562&randomCode=295036502&maxW=200&maxH=200,南購織000530,南購,織,織品
印度 牛紋繪染掛飾,織品,縱31公分 寬16.5公分,西元20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1270?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1303024&randomCode=79232903&maxW=200&maxH=200,南購織000851,南購,織,織品
印度 紅地鏡繡帽,織品,縱39公分 橫25.2公分,西元20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1269?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1291089&randomCode=553721925&maxW=200&maxH=200,南購織000683,南購,織,織品
日本 藍地絣織布,織品,縱78公分 橫34公分,西元20世紀中期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1268?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659737&randomCode=1723695683&maxW=200&maxH=200,南購織000969,南購,織,織品
印度 牛紋刺繡掛飾,織品,縱21公分 寬76公分,西元20世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1267?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=658080&randomCode=673209533&maxW=200&maxH=200,南購織000935,南購,織,織品
印度 黑天與牧牛女刺繡掛飾,織品,縱169.6公分 寬86.4公分,西元19世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/1266?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659445&randomCode=2094777781&maxW=200&maxH=200,南購織000705,南購,織,織品
印度 紅地鏡繡帽,織品,縱38公分 寬31公分,西元20世紀初期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1265?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298097&randomCode=45340830&maxW=200&maxH=200,南購織000682,南購,織,織品
日本 藍地絣織布,織品,縱79.5公分 寬34.5公分,西元20世紀中期,,https://digitalarchive.npm.gov.tw/Collection/Detail/1264?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659734&randomCode=1117267892&maxW=200&maxH=200,南購織000968,南購,織,織品
泰國 刺繡褲,織品,縱143公分 橫87公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1263?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1310296&randomCode=402072949&maxW=200&maxH=200,南購織001254,南購,織,織品
泰國 刺繡褲,織品,縱82公分 橫58.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1262?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285065&randomCode=1420565844&maxW=200&maxH=200,南購織001253,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱81公分 橫53公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1261?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284903&randomCode=230881879&maxW=200&maxH=200,南購織000942,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱86.6公分 橫50公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1260?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1298261&randomCode=1853903747&maxW=200&maxH=200,南購織000937,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱104公分 橫48公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1259?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284895&randomCode=275494408&maxW=200&maxH=200,南購織000794,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱84公分 橫43.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1258?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659394&randomCode=2041175501&maxW=200&maxH=200,南購織000792,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱65公分 橫62公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1257?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659391&randomCode=1853903747&maxW=200&maxH=200,南購織000791,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱66公分 橫66公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1256?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659189&randomCode=2078697097&maxW=200&maxH=200,南購織000775,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱82公分 橫49公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1255?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659168&randomCode=1884334410&maxW=200&maxH=200,南購織000754,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱73公分 橫61公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1254?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659165&randomCode=575162837&maxW=200&maxH=200,南購織000753,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱76公分 橫53公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1253?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659162&randomCode=387891083&maxW=200&maxH=200,南購織000752,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱79公分 橫53.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1252?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659159&randomCode=1083375819&maxW=200&maxH=200,南購織000751,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱117公分 橫63公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1251?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659156&randomCode=1315260102&maxW=200&maxH=200,南購織000750,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱68公分 橫48公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1250?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659153&randomCode=6088529&maxW=200&maxH=200,南購織000647,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱77.7公分 橫60公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1249?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659150&randomCode=1966300422&maxW=200&maxH=200,南購織000646,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱78公分 橫54公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1248?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659147&randomCode=1008500740&maxW=200&maxH=200,南購織000645,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱84公分 橫56公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1247?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659141&randomCode=118485204&maxW=200&maxH=200,南購織000643,南購,織,織品
印度 鏡繡襯衫前襟,織品,縱78公分 橫56公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1246?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659144&randomCode=1846812814&maxW=200&maxH=200,南購織000644,南購,織,織品
印度 金線繡小帽,織品,直徑15公分 高3.5公分,西元20世紀初期,扎爾多及（zarzozi）是印度極具特色的刺繡工藝，以繡線將不同粗細與形式的金銀線、亮片甚或是寶石加固在布面，達到耀眼奪目的立體效果。這個詞彙源於波斯語，「zar」意為金，「dozi」為工藝，是蒙兀兒宮廷最喜愛的刺繡形式。而後這類織品象徵了財富、身份及品味，在印度各個族群中廣泛被應用，帕西人也不例外，他們常以此裝飾正式衣著、外套、帽子與鞋面。   這類小小的平頂圓帽，是帕西孩童出席特殊場合時必備的服裝配飾，例如各式慶典、婚禮與成年禮等。帽面以「扎爾多及」刺繡技法，將不同粗細的螺旋金銀線、珍珠，排列成環狀花葉紋，固定於帽頂及帽沿。綠色的絨布面上，襯著霧金色的植物枝條與珍珠花葉紋，整體視覺設計顯得優雅可愛。,https://digitalarchive.npm.gov.tw/Collection/Detail/1241?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1299402&randomCode=938985889&maxW=200&maxH=200,南購織000928,南購,織,織品
伊朗 棉質外套,織品,縱72.5公分 橫173公分,西元19世紀,卡札爾時期（1794-1925），不分性別流行以棉布裁製外袍或上衣。這件深藍色平紋棉質長袖外套，以絎縫技法固定淺藍色的棉質內裡，縫製的壓線形成一種裝飾，使面料看起來多了些層次和立體感。外套在腋下處開口、腰線處內收後向外敞開，以及兩側開衩剪裁，都是方便活動的設計。極具特色的尖長袖口，可以蓋住手背，產生拉長上肢線條的視覺效果；若不繫袖扣或將袖口往上翻摺，藉以露出外套的內裡、穿在內層的輕薄襯衣或珠寶首飾，也是相當盛行的穿著方法。,https://digitalarchive.npm.gov.tw/Collection/Detail/1240?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1712651&randomCode=1206492950&maxW=200&maxH=200,南購織000548,南購,織,織品
印度 男性舞蹈飾品,織品,縱73公分 橫31公分 厚3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/1239?dep=X,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1709370&randomCode=1158419011&maxW=200&maxH=200,南購織000599,南購,織,織品
