name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
清彭元瑞書乾隆御製飤金魚等詠魚詩二首 成扇,成扇,16x41,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25975?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449692&randomCode=50833584149&maxW=200&maxH=200,故扇00090100000,故,扇,成扇
清蔣溥書五言詩兆豐畫花卉 成扇 蔣溥書五言詩,成扇,16x38.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25974?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451069&randomCode=76835200643&maxW=200&maxH=200,故扇00144200001,故,扇,成扇
清蔣溥書五言詩兆豐畫花卉 成扇 兆豐畫花卉,成扇,16x38.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25973?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451069&randomCode=76835200643&maxW=200&maxH=200,故扇00144200002,故,扇,成扇
清張照書杜甫題石門張氏隱居詩乾隆御筆墨梅 成扇 張照書杜甫題石門張氏隱居詩,成扇,16.2x32,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25970?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450535&randomCode=50878338578&maxW=200&maxH=200,故扇00126800001,故,扇,成扇
清張照書杜甫題石門張氏隱居詩乾隆御筆墨梅 成扇,成扇,16.2x32,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25968?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450535&randomCode=50878338578&maxW=200&maxH=200,故扇00126800000,故,扇,成扇
清張照書乾隆御製華嚴洞勒壁錢維城畫山水 成扇 錢維城畫山水,成扇,6.6x16.9,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25963?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451126&randomCode=81167601443&maxW=200&maxH=200,故扇00147000002,故,扇,成扇
清張照書乾隆御製華嚴洞勒壁錢維城畫山水 成扇 張照書乾隆御製華嚴洞勒壁,成扇,6.6x16.9,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25962?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451126&randomCode=81167601443&maxW=200&maxH=200,故扇00147000001,故,扇,成扇
清彭元瑞書乾隆御製飤魚等詠魚詩二首 成扇,成扇,16x41,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25959?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449688&randomCode=57003905867&maxW=200&maxH=200,故扇00090000000,故,扇,成扇
清彭元瑞書乾隆御製賦得輕鯈出水等詠魚詩二首 成扇,成扇,16x38,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25958?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449684&randomCode=55249695041&maxW=200&maxH=200,故扇00089900000,故,扇,成扇
清彭元瑞書乾隆御製捕魚八解等詠魚詩 成扇,成扇,15.9x40,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25957?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449680&randomCode=35164966417&maxW=200&maxH=200,故扇00089800000,故,扇,成扇
清張照書乾隆御製郊外即事錢維城畫山水 成扇 錢維城畫山水,成扇,6.6x16.9,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25955?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451131&randomCode=66147751839&maxW=200&maxH=200,故扇00147100002,故,扇,成扇
清乾隆御臨王羲之帖明陳煥畫山水 成扇 陳煥畫山水,成扇,17.2x48.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25954?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450531&randomCode=70906132006&maxW=200&maxH=200,故扇00126700002,故,扇,成扇
清彭元瑞書乾隆御製飼魚等詠魚詩三首 成扇,成扇,16x41,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25952?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449676&randomCode=38527401602&maxW=200&maxH=200,故扇00089700000,故,扇,成扇
清彭元瑞書乾隆御製飤魚等詠魚詩二首 成扇,成扇,16x40.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25951?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449672&randomCode=84742146910&maxW=200&maxH=200,故扇00089600000,故,扇,成扇
清彭元瑞書乾隆御製飼魚等詠魚詩二首 成扇,成扇,16.2x42.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25950?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449668&randomCode=83648765842&maxW=200&maxH=200,故扇00089500000,故,扇,成扇
